qa_id,qa_type,question,answer,model,effective,update_by,update_time,model_list,model_num,model_id,cat_name,error_list
ICWIKI202307246630,日常使用,为什么充电前后/关机开机前后会有跳电现象（关机前和开机后显示的电量分别为80%和60%）？,"询问“您好，请问是在什么时候发生的显示电量跳变的现象？”
（1）若在充电前后：您好，充电曲线和放电曲线有差异。在同样的电压，按充电曲线算是一个电量值，按照放电曲线算是另一个电量值。当主机在桩上充电时，是按照充电曲线算的，只要一下桩（非充电时/工作时），就是按照放电曲线算的，由于这两种算法的不同，两者会有差异，不过实际的剩余电量并没有变化，请您放心使用。另外，建议您在不用的时候，保持机器人充电的状态，利于电池保持最佳的性能。；
（2）若在开关机前后：您好，在正常的情况下，显示的电量是按照电压和电流积分融合后计算出来的，而在关机后开机，电量只能按照当前电压值换算回来。由于两种算法的不同，两者会有差异，不过实际的剩余电量并没有变化，显示的电量也会随着充电和使用趋于正常，请您放心使用。另外，建议您在不用的时候，保持机器人充电的状态，利于电池保持最佳的性能。","G10SPure, G10SPure上下水版, G10S, G10SPro, G20, G20上下水版, P10, P10上下水版, G10Plus, T8Plus, P10Pro, G10SAuto",2023-09-11 11:51:15 已生效,王鹏程,2023-09-11 11:51:00.000000,"g10spure,g10spure上下水版,g10s,g10spro,g20,g20上下水版,p10,p10上下水版,g10plus,t8plus,p10pro,g10sauto",12,"ICMU026,ICMU035,ICMU025,ICMU023,ICMU030,ICMU029,ICMU028,ICMU027,ICMU020,ICMU022,ICMU032,ICMU024","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244489,日常维护,尘盒里的垃圾为什么不好倒？,您好，您可以打开尘盒侧面出风口处的盖子，再倾倒尘盒内的垃圾。,"G10SPure, G10SPure上下水版, G10S, T8Plus",2023-07-24 18:22:27 已生效,王鹏程,2023-09-07 11:42:00.000000,"g10spure,g10spure上下水版,g10s,t8plus",4,"ICMU026,ICMU035,ICMU025,ICMU022","扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243491,产品外观,为什么机器人洗布补水后出桩，会带出来一点水？水从哪里来的？,"首先确认是否有中途暂停/打断机器清洗行为，若中途打断，洗布的流程没有执行完，抹布会很湿，因此会残留一些水。
若无中途中途暂停/打断机器清洗行为，仅有几滴水，是补水的时候残留在补水口的一点水，不会影响使用，请放心使用。","G10SPure, G10SPure上下水版, G20, G20上下水版",2023-07-24 18:00:30 已生效,王鹏程,2023-09-07 11:38:00.000000,"g10spure,g10spure上下水版,g20,g20上下水版",4,"ICMU026,ICMU035,ICMU030,ICMU029","扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244655,用户体验,为什么第一次开机有清扫记录？,您好，我们在出厂前，会做一次出厂检测，可能会保留清扫记录，请放心使用。,"G10SPure, G10SPure上下水版, G20, G20上下水版",2023-07-24 18:26:48 已生效,王鹏程,2023-09-07 11:38:00.000000,"g10spure,g10spure上下水版,g20,g20上下水版",4,"ICMU026,ICMU035,ICMU030,ICMU029","扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243937,故障问题,为什么机器人行走缓慢？,您好，请您检查下机器人上保护贴膜是否撕下，贴膜会干扰激光测距传感器的工作，造成机器人行走缓慢或行为异常，请您将贴膜撕下后再试。,"G10SPure, G10SPure上下水版, G20, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:28:09 已生效,王鹏程,2023-09-11 11:28:00.000000,"g10spure,g10spure上下水版,g20,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU035,ICMU030,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243944,故障问题,为什么门槛过不去？,"您好，机器人越障高度为2cm，如果门槛高度超过2cm，就有概率过不去。请根据您的门槛形态及高度选购石头越障门槛条。
如果门槛高度低于2cm，请您检查一下行走轮是否有油污，如检查没有问题，您可以在门槛区域添加“易卡门槛”区域","G10SPure, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro, P10Pro上下水版",2023-07-24 18:10:52 已生效,王鹏程,2023-09-07 11:42:00.000000,"g10spure,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro,p10pro上下水版",7,"ICMU026,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032,ICMU001","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243305,避障问题,为什么体重秤会被撞击或推动？,避障传感器能感知到3*5cm的障碍物，对于低矮的体重秤会有一定概率识别不到，导致轻微碰撞或推动的情况。如果体重秤位置相对固定，且不希望碰撞，建议您将体重秤所在区域设置为禁区。,"G10SPure, G10SPure上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:15:27 已生效,王鹏程,2023-09-11 11:15:00.000000,"g10spure,g10spure上下水版,p10,p10上下水版,p10pro",5,"ICMU026,ICMU035,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243306,避障问题,为什么在地毯和门槛周围识别到一圈障碍物？,您好，由于扫地机识别激光的原理和特性，会把中长毛地毯和较高的门槛当成障碍物，您可以点击地图上的障碍物图标，选择「无需躲避、忽略」，扫地机在后续清扫过程中，会正常清扫该位置。,"G10SPure, G10SPure上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:15:30 已生效,王鹏程,2023-09-11 11:15:00.000000,"g10spure,g10spure上下水版,p10,p10上下水版,p10pro",5,"ICMU026,ICMU035,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243307,避障问题,为什么在拖鞋位置不避障，推着拖鞋走？,单线激光避障产品能够感知3*5cm的障碍物，扫地机感知识别到拖鞋的前半部分，但对于拖鞋后部低矮部分感知能力差一些，机器可能会压到了拖鞋后半部分，导致推动拖鞋。建议使用前，将家中较小的障碍物提前进行整理。,"G10SPure, G10SPure上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:15:20 已生效,王鹏程,2023-09-11 11:15:00.000000,"g10spure,g10spure上下水版,p10,p10上下水版,p10pro",5,"ICMU026,ICMU035,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244385,日常使用,为什么无法识别到地毯区域？,对于表面比较光滑地毯，有一定概率无法自动识别到，您可以在地图编辑-地面材质-地毯编辑中在对应位置添加地毯，避免打湿地毯。,"G10SPure, G10SPure上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:39:33 已生效,王鹏程,2023-09-11 11:39:00.000000,"g10spure,g10spure上下水版,p10,p10上下水版,p10pro",5,"ICMU026,ICMU035,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244105,日常使用,忽略障碍物仍然会识别出来,忽略障碍物的范围有限，对于一些尺寸较大的物体（例如椅子），可能需要多忽略几次，才能确保机器人在此处不再识别，请在后续清扫后，如果发现仍然有识别结果，可以尝试再次忽略。,"G10SPure, G10SPure上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:33:17 已生效,王鹏程,2023-09-11 11:33:00.000000,"g10spure,g10spure上下水版,p10,p10上下水版,p10pro",5,"ICMU026,ICMU035,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243303,避障问题,扫地机识别门槛为障碍物,建议在门槛处添加易卡门槛标记，会优化路径规划，也会减少误识别,"G10SPure, G10SPure上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:14:55 已生效,王鹏程,2023-09-11 11:14:00.000000,"g10spure,g10spure上下水版,p10,p10上下水版,p10pro",5,"ICMU026,ICMU035,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243495,产品外观,为什么前撞位置会有白色脏污？从哪里来的？,基座在补水后，补水口会有少量水残留，回充后前撞会在补水口下方，所以有概率会滴到这个地方，属于正常现象，不影响机器人正常功能，使用干抹布擦拭即可。,"G10SPure, G20, G10SPure上下水版, G20上下水版",2023-07-24 18:00:39 已生效,王鹏程,2023-09-07 11:38:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版",4,"ICMU026,ICMU030,ICMU035,ICMU029","扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243489,产品外观,为什么包装内的电源线和其他机器的电源线不一样?/为什么更换机器的电源线和之前的不一样？,您好，由于产品的批次不同，电源线的外观可能不同，不过功能和质量完全相同，请您放心使用。,"G10SPure, G20, G10SPure上下水版, G20上下水版",2023-07-24 18:00:26 已生效,王鹏程,2023-09-07 11:38:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版",4,"ICMU026,ICMU030,ICMU035,ICMU029","扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244169,日常使用,快速清洁路径偏好是什么？,您可以在扫地机清洁模式内选择路径偏好：快速。采用快速路径偏好的设备，会学习历史清扫的路线、区域、用时等信息，智能规划路径算法，提高清扫效率。使用此路径，会对区域边缘、家具边缘清扫有影响，可能会出现一些遗漏情况，建议您只在环境脏污情况较低时，作为维持日常清洁使用。此模式会根据清洁记录自主学习和规划路线，故不建议频繁使用，否则可能会影响清洁效果。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, G10S, G10SPro, P10Pro",2023-09-11 11:34:59 已生效,王鹏程,2023-09-11 11:34:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,g10s,g10spro,p10pro",9,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU025,ICMU023,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244022,日常使用,APP提示“机器人主机水箱未补水”，往清水箱加水仍然提示，是怎么回事？,主机水箱是在机器人内部，清水箱加满水之后，在下次洗布的时候会自动完成补水；您可以可以点击清洗拖布，完成拖布清洗和水箱补水。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:31:10 已生效,王鹏程,2023-09-11 11:31:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244317,日常使用,为什么打开了按地板方向清洁，扫地机清洁的方向跟地板方向不一致？,"您好，请您按照下列方法进行排查：
（1）请您检查按地板方向清洁功能是否开启，请在设置页打开「按地板方向清洁」开关。
（2）此功能需要您在「地图编辑」—「地面编辑」页面添加地板方向，未添加地板的选区，不会执行该功能
（3）划区清扫和局部清扫不支持该功能。","G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:38:33 已生效,王鹏程,2023-09-11 11:38:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307246726,故障问题,为什么无法自动启动烘干？/未自动烘干,"1.请确认APP中是否开启自动烘干功能；
2.扫地机在湿拖后才会自动启动烘干功能，如仅扫地模式不会自动启动烘干。
3.在勿扰模式生效范围中是否设置了关闭自动烘干功能的选项。","G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-20 11:24:05 已生效,王鹏程,2023-09-20 11:24:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307246356,日常使用,勿扰模式是什么？,"出厂默认开启，默认启动时间段为22:00-08:00，默认生效范围：关闭自动续扫、降低语音音量、降低指示灯亮度、关闭自动集尘，启动清扫或者有主动操作（如取出尘盒）将退出勿扰模式，当一段时间无操作后扫地机会再次进入勿扰模式。您可以使用手机客户端关闭该模式或修改时间段，生效范围也可根据需要灵活配置，选择最适合自己的个性化勿扰方案哦~
（注意：G10Spure之前的品生效范围不可定制还是默认不续扫不集尘，后续等通知更新时间）","G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:47:27 已生效,王鹏程,2023-09-11 11:47:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244452,日常使用,在鹅卵石地面上漏识别障碍物,机器人在鹅卵石地面、门槛、混合材质地形等情况下，由于颠簸原因，会有概率漏识别障碍物。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:40:41 已生效,王鹏程,2023-09-11 11:40:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244058,日常使用,按地板方向清洁是什么意思？,您好，按地板方向清洁是指扫地机在之字形清扫的时候，将按照APP地图上地板长边的铺设方向进行切行清洁。避免扫地机拖布、主刷同地板长边垂直行走产生噪声和垃圾掉落。该功能需要您在「地面编辑」页面添加地板方向，同时在设置页打开「按地板方向清洁」开关。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:31:21 已生效,王鹏程,2023-09-11 11:31:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243882,故障问题,烘干效果差，烘干不均匀？/为什么清洗槽滤网底部烘不干？,烘干效果会受到环境温度和湿度的不同有些许差异，请根据您的使用环境调节烘干时长，APP中支持2h、3h、4h三档调节。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:18:04 已生效,王鹏程,2023-09-11 11:18:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244175,日常使用,门槛区域为什么会被识别成障碍物？,由于传感器特性，如果门槛过高可能会被误识别成障碍物，您可以在地图编辑-地面编辑中添加易卡门槛，这样就会减少门槛区域的误识别，而且越障性能也会大大提升。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro",2023-09-11 11:35:27 已生效,王鹏程,2023-09-11 11:35:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro",7,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307243490,产品外观,为什么机器人机身会有不规则的痕迹？,您好，请您摸一下该痕迹，若为凹陷的痕迹，可能是划痕导致；若为平整的痕迹，该痕迹为注塑工艺产生的，不会影响机器人的正常使用，请您放心使用。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro, P10Pro上下水版",2023-07-24 18:00:28 已生效,王鹏程,2023-09-07 11:42:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro,p10pro上下水版",8,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032,ICMU001","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
ICWIKI202307244092,日常使用,多楼层无基座，到了回洗时间，找不到基座会继续清扫吗？机载水箱没水了会干拖吗？,扫地机中途回洗因找不到基座回洗失败时，会主动继续清扫；当机载水箱缺水时，扫地机会停止拖地，自动切换成扫地模式继续工作，并在APP首页提示缺水。,"G10SPure, G20, G10SPure上下水版, G20上下水版, P10, P10上下水版, P10Pro, P10Pro上下水版",2023-09-11 11:32:53 已生效,王鹏程,2023-09-11 11:32:00.000000,"g10spure,g20,g10spure上下水版,g20上下水版,p10,p10上下水版,p10pro,p10pro上下水版",8,"ICMU026,ICMU030,ICMU035,ICMU029,ICMU028,ICMU027,ICMU032,ICMU001","扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机",
